member_id,loan_amnt,grade,sub_grade,home_ownership,verification_status,issue_d,loan_status,zip_code,addr_state
896348,8000,A,A4,RENT,Not Verified,01-03-2011,Fully Paid,019xx,MA
879339,18000,E,E2,MORTGAGE,Verified,01-03-2011,Fully Paid,027xx,MA
896396,2500,D,D5,OWN,Source Verified,01-03-2011,Charged Off,302xx,GA
896401,14000,C,C5,RENT,Not Verified,01-03-2011,Fully Paid,435xx,OH
896406,22000,C,C4,RENT,Verified,01-03-2011,Fully Paid,190xx,PA
896433,4800,C,C5,MORTGAGE,Source Verified,01-03-2011,Fully Paid,958xx,CA
896436,12000,D,D4,RENT,Verified,01-03-2011,Fully Paid,902xx,CA
896440,12000,B,B3,RENT,Source Verified,01-03-2011,Fully Paid,152xx,PA
896458,6000,A,A5,RENT,Not Verified,01-03-2011,Fully Paid,115xx,NY
896472,9900,B,B2,MORTGAGE,Verified,01-03-2011,Charged Off,234xx,VA
896473,12000,A,A4,MORTGAGE,Source Verified,01-03-2011,Fully Paid,201xx,VA
896524,12375,B,B3,MORTGAGE,Verified,01-03-2011,Charged Off,955xx,CA
896528,17600,G,G3,MORTGAGE,Verified,01-04-2011,Fully Paid,773xx,TX
896540,8000,C,C4,RENT,Source Verified,01-03-2011,Fully Paid,331xx,FL
896542,9125,B,B4,RENT,Not Verified,01-03-2011,Fully Paid,891xx,NV
896587,8000,B,B2,RENT,Not Verified,01-04-2011,Fully Paid,980xx,WA
896596,12000,D,D3,RENT,Source Verified,01-03-2011,Fully Paid,111xx,NY
896627,8000,A,A3,RENT,Verified,01-03-2011,Fully Paid,070xx,NJ
896745,20000,B,B3,MORTGAGE,Source Verified,01-03-2011,Fully Paid,313xx,GA
896780,8000,C,C5,RENT,Verified,01-03-2011,Fully Paid,450xx,OH
896792,6000,B,B2,MORTGAGE,Verified,01-03-2011,Fully Paid,922xx,CA
896878,2500,A,A4,MORTGAGE,Not Verified,01-03-2011,Fully Paid,982xx,WA
896958,16225,B,B4,MORTGAGE,Source Verified,01-04-2011,Fully Paid,306xx,GA
896962,4000,D,D1,RENT,Verified,01-03-2011,Fully Paid,984xx,WA
896963,8000,B,B2,OWN,Not Verified,01-03-2011,Fully Paid,113xx,NY
896965,2000,A,A4,MORTGAGE,Not Verified,01-03-2011,Fully Paid,750xx,TX
896966,11500,B,B4,RENT,Not Verified,01-03-2011,Fully Paid,180xx,PA
896979,11500,D,D3,RENT,Source Verified,01-03-2011,Fully Paid,151xx,PA
897008,5200,B,B3,RENT,Source Verified,01-03-2011,Charged Off,212xx,MD
897012,15800,B,B4,MORTGAGE,Source Verified,01-03-2011,Fully Paid,760xx,TX
897034,6000,C,C1,RENT,Source Verified,01-03-2011,Fully Paid,200xx,DC
897045,12600,A,A3,RENT,Source Verified,01-03-2011,Fully Paid,787xx,TX
897070,20400,D,D2,MORTGAGE,Verified,01-03-2011,Fully Paid,750xx,TX
897115,5100,C,C2,RENT,Source Verified,01-03-2011,Fully Paid,914xx,CA
897165,8000,A,A5,RENT,Not Verified,01-03-2011,Charged Off,113xx,NY
897228,11000,C,C5,OWN,Not Verified,01-03-2011,Fully Paid,917xx,CA
897260,4900,D,D1,OWN,Not Verified,01-03-2011,Fully Paid,281xx,NC
897272,20000,F,F1,RENT,Verified,01-03-2011,Fully Paid,646xx,MO
897271,15000,E,E4,MORTGAGE,Verified,01-04-2011,Fully Paid,640xx,MO
897285,8000,A,A4,RENT,Source Verified,01-03-2011,Fully Paid,100xx,NY
897297,6000,A,A1,MORTGAGE,Verified,01-03-2011,Fully Paid,206xx,MD
857333,14500,E,E5,RENT,Source Verified,01-03-2011,Fully Paid,303xx,GA
897421,24000,D,D5,MORTGAGE,Verified,01-03-2011,Charged Off,028xx,RI
897433,9000,B,B3,RENT,Source Verified,01-03-2011,Fully Paid,852xx,AZ
897437,35000,D,D2,MORTGAGE,Source Verified,01-03-2011,Fully Paid,921xx,CA
897438,6000,C,C1,RENT,Source Verified,01-03-2011,Fully Paid,281xx,NC
897468,25000,F,F2,MORTGAGE,Verified,01-03-2011,Fully Paid,402xx,KY
897483,35000,B,B1,MORTGAGE,Verified,01-03-2011,Fully Paid,030xx,NH
897501,1000,B,B1,OWN,Source Verified,01-03-2011,Fully Paid,721xx,AR
897517,5550,A,A4,MORTGAGE,Verified,01-03-2011,Fully Paid,070xx,NJ
897536,14400,A,A2,MORTGAGE,Verified,01-03-2011,Fully Paid,327xx,FL
897538,5000,C,C4,MORTGAGE,Verified,01-03-2011,Fully Paid,910xx,CA
897565,7000,A,A4,RENT,Verified,01-03-2011,Fully Paid,020xx,MA
897574,20000,C,C5,MORTGAGE,Verified,01-03-2011,Fully Paid,770xx,TX
897602,20000,B,B2,RENT,Verified,01-03-2011,Fully Paid,941xx,CA
897605,12750,A,A4,MORTGAGE,Verified,01-03-2011,Fully Paid,640xx,MO
897616,8500,A,A4,RENT,Source Verified,01-03-2011,Fully Paid,411xx,KY
897712,9050,A,A4,RENT,Not Verified,01-03-2011,Fully Paid,128xx,NY
897728,4000,E,E2,RENT,Source Verified,01-03-2011,Fully Paid,276xx,NC
897741,10000,B,B5,RENT,Source Verified,01-03-2011,Fully Paid,038xx,NH
897781,6600,B,B5,RENT,Source Verified,01-03-2011,Fully Paid,782xx,TX
897803,21600,B,B3,MORTGAGE,Verified,01-03-2011,Fully Paid,781xx,TX
897820,3000,C,C2,RENT,Verified,01-03-2011,Charged Off,891xx,NV
897844,2000,A,A5,RENT,Not Verified,01-03-2011,Fully Paid,209xx,MD
897879,18275,C,C5,MORTGAGE,Verified,01-03-2011,Fully Paid,303xx,GA
897885,10000,E,E2,MORTGAGE,Source Verified,01-03-2011,Charged Off,254xx,WV
897889,3000,A,A3,MORTGAGE,Not Verified,01-03-2011,Fully Paid,134xx,NY
897928,13000,B,B4,RENT,Not Verified,01-03-2011,Fully Paid,928xx,CA
897931,4000,B,B3,MORTGAGE,Verified,01-03-2011,Fully Paid,247xx,VA
897958,5500,A,A2,RENT,Source Verified,01-03-2011,Fully Paid,231xx,VA
897990,3600,B,B2,RENT,Source Verified,01-03-2011,Charged Off,115xx,NY
898013,4000,A,A1,RENT,Source Verified,01-04-2011,Fully Paid,917xx,CA
898031,10000,B,B3,RENT,Source Verified,01-03-2011,Fully Paid,606xx,IL
898048,9600,E,E3,RENT,Not Verified,01-03-2011,Fully Paid,752xx,TX
898054,6000,A,A5,MORTGAGE,Source Verified,01-04-2011,Fully Paid,330xx,FL
898075,4800,A,A4,MORTGAGE,Verified,01-03-2011,Fully Paid,281xx,NC
898081,2100,B,B1,MORTGAGE,Not Verified,01-03-2011,Charged Off,765xx,TX
898089,3000,C,C3,MORTGAGE,Not Verified,01-03-2011,Fully Paid,853xx,AZ
898114,8000,D,D4,MORTGAGE,Source Verified,01-03-2011,Charged Off,925xx,CA
898128,8000,E,E4,RENT,Source Verified,01-03-2011,Charged Off,075xx,NJ
898129,9600,B,B3,MORTGAGE,Verified,01-04-2011,Fully Paid,756xx,TX
898152,5950,A,A4,RENT,Source Verified,01-03-2011,Fully Paid,782xx,TX
898255,3000,A,A2,MORTGAGE,Source Verified,01-03-2011,Fully Paid,346xx,FL
898315,8000,B,B1,RENT,Source Verified,01-03-2011,Fully Paid,537xx,WI
898334,15000,C,C1,MORTGAGE,Not Verified,01-03-2011,Fully Paid,840xx,UT
898377,35000,A,A4,RENT,Source Verified,01-03-2011,Fully Paid,800xx,CO
898400,12000,E,E1,RENT,Not Verified,01-03-2011,Fully Paid,432xx,OH
898423,3075,A,A1,RENT,Not Verified,01-03-2011,Fully Paid,140xx,NY
898454,3000,C,C1,RENT,Not Verified,01-03-2011,Fully Paid,300xx,GA
898463,12000,A,A2,RENT,Not Verified,01-03-2011,Fully Paid,940xx,CA
898527,10000,F,F3,RENT,Source Verified,01-03-2011,Fully Paid,070xx,NJ
898440,9000,B,B3,OWN,Not Verified,01-03-2011,Fully Paid,757xx,TX
898540,6000,B,B3,MORTGAGE,Source Verified,01-03-2011,Charged Off,705xx,LA
898560,25000,C,C5,MORTGAGE,Verified,01-03-2011,Fully Paid,750xx,TX
898573,5000,E,E3,MORTGAGE,Source Verified,01-03-2011,Fully Paid,538xx,WI
898585,14500,D,D4,RENT,Verified,01-03-2011,Fully Paid,342xx,FL
898629,7000,G,G1,RENT,Source Verified,01-03-2011,Charged Off,328xx,FL
898636,18000,C,C1,MORTGAGE,Verified,01-03-2011,Fully Paid,891xx,NV
898642,4600,A,A1,MORTGAGE,Not Verified,01-03-2011,Fully Paid,456xx,OH
898649,9600,B,B3,RENT,Source Verified,01-03-2011,Fully Paid,452xx,OH
898655,24000,B,B3,RENT,Verified,01-03-2011,Fully Paid,207xx,MD
898670,3000,B,B3,MORTGAGE,Not Verified,01-03-2011,Fully Paid,451xx,OH
898673,35000,B,B3,RENT,Verified,01-03-2011,Fully Paid,100xx,NY
898685,14000,D,D3,MORTGAGE,Source Verified,01-08-2011,Current,211xx,MD
898686,9000,E,E1,RENT,Not Verified,01-03-2011,Fully Paid,111xx,NY
898707,18000,C,C4,RENT,Source Verified,01-03-2011,Fully Paid,230xx,VA
898712,7350,B,B4,MORTGAGE,Not Verified,01-03-2011,Fully Paid,990xx,WA
891147,14400,A,A4,RENT,Verified,01-03-2011,Fully Paid,107xx,NY
898735,7000,B,B1,MORTGAGE,Verified,01-03-2011,Charged Off,308xx,GA
898740,5500,A,A5,OWN,Not Verified,01-03-2011,Fully Paid,064xx,CT
898775,7000,A,A4,MORTGAGE,Source Verified,01-04-2011,Fully Paid,130xx,NY
898778,2000,A,A4,MORTGAGE,Source Verified,01-03-2011,Charged Off,060xx,CT
898799,16700,A,A5,MORTGAGE,Verified,01-03-2011,Fully Paid,750xx,TX
898813,20000,E,E1,MORTGAGE,Verified,01-03-2011,Fully Paid,291xx,SC
898826,4000,B,B2,RENT,Verified,01-03-2011,Fully Paid,917xx,CA
854685,24000,G,G3,MORTGAGE,Verified,01-03-2011,Fully Paid,981xx,WA
898877,2000,A,A1,MORTGAGE,Not Verified,01-03-2011,Fully Paid,441xx,OH
898917,15000,C,C1,RENT,Verified,01-04-2011,Fully Paid,787xx,TX
898923,6000,A,A2,RENT,Not Verified,01-03-2011,Fully Paid,935xx,CA
898928,2000,A,A5,RENT,Not Verified,01-03-2011,Fully Paid,023xx,MA
898933,6000,A,A4,OWN,Not Verified,01-03-2011,Fully Paid,856xx,AZ
898943,20000,D,D2,RENT,Verified,01-03-2011,Fully Paid,319xx,GA
898945,10000,A,A3,MORTGAGE,Verified,01-03-2011,Fully Paid,481xx,MI
898947,11000,A,A4,RENT,Not Verified,01-04-2011,Fully Paid,026xx,MA
898992,2400,B,B4,MORTGAGE,Source Verified,01-03-2011,Fully Paid,840xx,UT
898994,4000,B,B3,MORTGAGE,Verified,01-04-2011,Fully Paid,302xx,GA
899013,5000,D,D5,RENT,Source Verified,01-03-2011,Charged Off,532xx,WI
899023,19000,G,G2,MORTGAGE,Verified,01-04-2011,Charged Off,606xx,IL
899035,9800,A,A4,RENT,Not Verified,01-03-2011,Fully Paid,972xx,OR
899050,8000,B,B3,OWN,Source Verified,01-03-2011,Fully Paid,984xx,WA
899051,16000,D,D4,MORTGAGE,Not Verified,01-03-2011,Charged Off,334xx,FL
899053,15000,A,A4,RENT,Source Verified,01-04-2011,Fully Paid,117xx,NY
899080,12000,B,B5,MORTGAGE,Source Verified,01-03-2011,Fully Paid,067xx,CT
899094,7500,A,A2,RENT,Source Verified,01-03-2011,Fully Paid,112xx,NY
899103,17000,D,D2,RENT,Source Verified,01-03-2011,Charged Off,276xx,NC
899122,26000,E,E3,MORTGAGE,Source Verified,01-03-2011,Charged Off,989xx,WA
899142,6000,A,A1,RENT,Source Verified,01-03-2011,Fully Paid,021xx,MA
899158,2525,B,B3,RENT,Source Verified,01-03-2011,Fully Paid,598xx,MT
899224,4800,C,C2,RENT,Source Verified,01-03-2011,Fully Paid,060xx,CT
899241,3000,B,B4,OWN,Source Verified,01-03-2011,Fully Paid,221xx,VA
899270,6600,C,C2,RENT,Verified,01-03-2011,Charged Off,115xx,NY
899283,20000,G,G2,RENT,Verified,01-03-2011,Charged Off,430xx,OH
899341,5000,B,B2,MORTGAGE,Not Verified,01-03-2011,Fully Paid,211xx,MD
899357,17600,C,C1,RENT,Source Verified,01-03-2011,Fully Paid,208xx,MD
899360,4000,A,A3,RENT,Source Verified,01-03-2011,Fully Paid,070xx,NJ
899415,7000,A,A3,RENT,Source Verified,01-03-2011,Fully Paid,217xx,MD
899445,15000,C,C2,RENT,Not Verified,01-04-2011,Fully Paid,104xx,NY
899458,30000,E,E1,RENT,Verified,01-03-2011,Fully Paid,944xx,CA
899499,10000,A,A1,RENT,Verified,01-03-2011,Charged Off,925xx,CA
899529,6000,C,C3,RENT,Not Verified,01-03-2011,Fully Paid,210xx,MD
899625,2500,B,B4,RENT,Not Verified,01-04-2011,Fully Paid,080xx,NJ
899632,3600,C,C3,RENT,Source Verified,01-03-2011,Charged Off,959xx,CA
899636,4000,A,A2,MORTGAGE,Not Verified,01-03-2011,Fully Paid,255xx,WV
899648,7500,A,A5,RENT,Not Verified,01-03-2011,Fully Paid,679xx,KS
899677,8000,D,D3,RENT,Not Verified,01-03-2011,Fully Paid,967xx,HI
899684,5000,B,B3,MORTGAGE,Source Verified,01-03-2011,Charged Off,796xx,TX
899708,20125,C,C5,MORTGAGE,Verified,01-06-2011,Fully Paid,750xx,TX
899730,9000,B,B2,RENT,Source Verified,01-03-2011,Fully Paid,993xx,WA
899742,3000,C,C1,RENT,Source Verified,01-03-2011,Charged Off,917xx,CA
899761,16000,E,E3,MORTGAGE,Verified,01-03-2011,Fully Paid,778xx,TX
899803,2000,B,B3,RENT,Source Verified,01-03-2011,Fully Paid,902xx,CA
899817,3000,E,E4,RENT,Source Verified,01-03-2011,Charged Off,921xx,CA
899822,8400,E,E1,RENT,Verified,01-03-2011,Fully Paid,254xx,WV
899833,7500,C,C2,RENT,Not Verified,01-04-2011,Fully Paid,549xx,WI
899834,18550,B,B4,MORTGAGE,Verified,01-03-2011,Fully Paid,200xx,DC
899840,15000,B,B4,MORTGAGE,Verified,01-03-2011,Fully Paid,200xx,DC
899845,15000,D,D1,MORTGAGE,Verified,01-03-2011,Charged Off,142xx,NY
899853,22000,B,B4,RENT,Verified,01-03-2011,Fully Paid,222xx,VA
899861,3500,A,A5,MORTGAGE,Source Verified,01-03-2011,Fully Paid,600xx,IL
899880,8400,C,C5,RENT,Source Verified,01-03-2011,Fully Paid,251xx,WV
899915,6700,A,A3,MORTGAGE,Source Verified,01-03-2011,Fully Paid,405xx,KY
899922,8000,A,A5,MORTGAGE,Source Verified,01-03-2011,Fully Paid,809xx,CO
899940,4800,D,D1,RENT,Source Verified,01-04-2011,Fully Paid,945xx,CA
900001,9000,E,E2,RENT,Verified,01-04-2011,Fully Paid,953xx,CA
899998,35000,A,A5,MORTGAGE,Verified,01-03-2011,Fully Paid,070xx,NJ
900004,25000,C,C4,MORTGAGE,Verified,01-03-2011,Charged Off,640xx,MO
900010,20000,C,C1,MORTGAGE,Verified,01-03-2011,Charged Off,658xx,MO
900064,24000,B,B3,MORTGAGE,Verified,01-04-2011,Fully Paid,902xx,CA
900068,10000,D,D2,RENT,Verified,01-03-2011,Charged Off,110xx,NY
900082,4800,F,F1,RENT,Source Verified,01-04-2011,Fully Paid,101xx,NY
900091,21000,B,B5,OWN,Verified,01-03-2011,Fully Paid,112xx,NY
900097,9600,A,A5,RENT,Not Verified,01-03-2011,Fully Paid,159xx,PA
900107,5000,C,C3,RENT,Not Verified,01-03-2011,Fully Paid,606xx,IL
900150,19000,B,B3,MORTGAGE,Not Verified,01-03-2011,Fully Paid,554xx,MN
900169,20000,D,D4,OWN,Verified,01-03-2011,Fully Paid,190xx,PA
900184,2250,A,A1,RENT,Not Verified,01-03-2011,Fully Paid,945xx,CA
900219,12000,B,B3,MORTGAGE,Not Verified,01-03-2011,Fully Paid,117xx,NY
900252,4500,C,C2,RENT,Not Verified,01-03-2011,Fully Paid,891xx,NV
900319,15000,D,D2,MORTGAGE,Verified,01-04-2011,Charged Off,708xx,LA
900341,17075,D,D5,MORTGAGE,Verified,01-03-2011,Fully Paid,967xx,HI
900343,10000,E,E1,RENT,Not Verified,01-03-2011,Charged Off,334xx,FL
900366,12000,A,A4,MORTGAGE,Verified,01-03-2011,Fully Paid,105xx,NY
900369,20050,B,B5,MORTGAGE,Verified,01-03-2011,Fully Paid,925xx,CA
900377,6400,D,D5,OWN,Source Verified,01-03-2011,Fully Paid,223xx,VA
900420,5000,A,A1,RENT,Not Verified,01-03-2011,Fully Paid,981xx,WA
900460,3500,A,A5,MORTGAGE,Verified,01-04-2011,Fully Paid,550xx,MN
900478,30000,E,E1,RENT,Verified,01-04-2011,Fully Paid,563xx,MN
900514,10000,B,B2,MORTGAGE,Verified,01-03-2011,Fully Paid,295xx,SC
900526,6000,D,D2,MORTGAGE,Verified,01-04-2011,Fully Paid,487xx,MI
900540,10000,C,C2,MORTGAGE,Verified,01-03-2011,Fully Paid,231xx,VA
900541,35000,C,C5,RENT,Verified,01-03-2011,Fully Paid,604xx,IL
900548,16000,C,C2,RENT,Not Verified,01-03-2011,Fully Paid,900xx,CA
900575,14000,C,C3,RENT,Source Verified,01-04-2011,Fully Paid,191xx,PA
900580,5000,E,E3,RENT,Not Verified,01-03-2011,Fully Paid,813xx,CO
900604,12500,A,A4,MORTGAGE,Not Verified,01-03-2011,Fully Paid,352xx,AL
900641,1675,C,C4,MORTGAGE,Not Verified,01-03-2011,Charged Off,725xx,AR
900645,9000,A,A2,MORTGAGE,Source Verified,01-03-2011,Fully Paid,780xx,TX
900676,5400,B,B5,RENT,Not Verified,01-03-2011,Fully Paid,112xx,NY
900679,12000,C,C3,MORTGAGE,Verified,01-03-2011,Fully Paid,330xx,FL
900684,16000,B,B1,RENT,Verified,01-03-2011,Charged Off,190xx,PA
900693,14000,D,D2,MORTGAGE,Not Verified,01-04-2011,Charged Off,440xx,OH
900701,4000,B,B2,RENT,Not Verified,01-03-2011,Charged Off,662xx,KS
900705,12000,D,D2,RENT,Source Verified,01-03-2011,Fully Paid,208xx,MD
900714,5425,D,D1,OWN,Not Verified,01-03-2011,Charged Off,153xx,PA
900713,5000,E,E2,RENT,Source Verified,01-03-2011,Fully Paid,115xx,NY
900727,6000,A,A3,MORTGAGE,Source Verified,01-03-2011,Fully Paid,107xx,NY
900733,11000,B,B5,MORTGAGE,Not Verified,01-03-2011,Fully Paid,080xx,NJ
900760,28100,B,B5,MORTGAGE,Verified,01-04-2011,Fully Paid,069xx,CT
900765,3500,B,B3,RENT,Not Verified,01-03-2011,Fully Paid,100xx,NY
900804,4200,B,B3,OWN,Source Verified,01-03-2011,Fully Paid,946xx,CA
900809,2400,E,E1,MORTGAGE,Source Verified,01-04-2011,Charged Off,212xx,MD
900810,2500,D,D4,RENT,Not Verified,01-03-2011,Fully Paid,958xx,CA
900812,2300,F,F3,RENT,Source Verified,01-03-2011,Fully Paid,294xx,SC
900831,4500,C,C1,MORTGAGE,Verified,01-03-2011,Fully Paid,290xx,SC
900840,20000,C,C1,OWN,Verified,01-03-2011,Charged Off,923xx,CA
900842,3500,B,B3,RENT,Not Verified,01-03-2011,Fully Paid,948xx,CA
900853,8000,A,A4,MORTGAGE,Source Verified,01-03-2011,Fully Paid,640xx,MO
900856,8000,B,B1,MORTGAGE,Source Verified,01-03-2011,Fully Paid,953xx,CA
900868,9000,A,A2,RENT,Not Verified,01-03-2011,Fully Paid,191xx,PA
900870,12300,B,B4,MORTGAGE,Source Verified,01-03-2011,Fully Paid,631xx,MO
900921,35000,C,C2,MORTGAGE,Verified,01-03-2011,Fully Paid,189xx,PA
900937,3000,B,B1,OWN,Verified,01-03-2011,Fully Paid,230xx,VA
900946,10000,B,B1,RENT,Verified,01-04-2011,Fully Paid,132xx,NY
900964,18000,B,B4,MORTGAGE,Verified,01-03-2011,Fully Paid,282xx,NC
900984,8000,F,F3,RENT,Verified,01-03-2011,Fully Paid,080xx,NJ
900998,3625,E,E3,OWN,Source Verified,01-03-2011,Fully Paid,563xx,MN
901037,14000,F,F1,RENT,Source Verified,01-03-2011,Charged Off,891xx,NV
901041,11700,C,C2,RENT,Not Verified,01-03-2011,Fully Paid,073xx,NJ
901064,2000,C,C3,RENT,Not Verified,01-03-2011,Fully Paid,759xx,TX
901080,10400,B,B3,RENT,Verified,01-03-2011,Fully Paid,919xx,CA
901134,3000,D,D3,RENT,Source Verified,01-03-2011,Fully Paid,432xx,OH
901139,9600,D,D4,RENT,Source Verified,01-03-2011,Charged Off,100xx,NY
901168,5000,A,A3,MORTGAGE,Not Verified,01-03-2011,Fully Paid,341xx,FL
901179,10000,D,D2,RENT,Verified,01-03-2011,Fully Paid,222xx,VA
901218,8000,B,B2,RENT,Not Verified,01-03-2011,Fully Paid,542xx,WI
901226,20000,B,B4,OWN,Verified,01-03-2011,Fully Paid,100xx,NY
901235,15000,C,C4,MORTGAGE,Not Verified,01-03-2011,Fully Paid,941xx,CA
901239,8400,C,C4,RENT,Source Verified,01-03-2011,Fully Paid,066xx,CT
901243,12000,D,D3,MORTGAGE,Not Verified,01-03-2011,Fully Paid,282xx,NC
901247,14000,E,E5,MORTGAGE,Source Verified,01-04-2011,Fully Paid,932xx,CA
901256,12000,E,E2,MORTGAGE,Verified,01-03-2011,Fully Paid,431xx,OH
901279,4500,B,B5,RENT,Not Verified,01-03-2011,Fully Paid,142xx,NY
896489,30000,B,B3,MORTGAGE,Verified,01-03-2011,Fully Paid,064xx,CT
901344,4000,A,A1,MORTGAGE,Source Verified,01-03-2011,Fully Paid,170xx,PA
901345,3500,C,C5,MORTGAGE,Verified,01-03-2011,Fully Paid,285xx,NC
901351,13200,D,D2,RENT,Source Verified,01-04-2011,Charged Off,891xx,NV
901382,17325,F,F2,RENT,Verified,01-04-2011,Charged Off,600xx,IL
901392,6500,B,B4,RENT,Not Verified,01-03-2011,Fully Paid,170xx,PA
901399,16000,C,C2,RENT,Source Verified,01-03-2011,Charged Off,302xx,GA
901484,35000,D,D2,RENT,Verified,01-03-2011,Fully Paid,286xx,NC
901516,5000,C,C1,RENT,Not Verified,01-03-2011,Charged Off,100xx,NY
901520,30000,E,E4,MORTGAGE,Verified,01-03-2011,Charged Off,301xx,GA
901526,35000,C,C1,MORTGAGE,Verified,01-03-2011,Charged Off,434xx,OH
901544,10000,C,C3,OWN,Source Verified,01-03-2011,Fully Paid,606xx,IL
901549,5000,B,B5,MORTGAGE,Not Verified,01-03-2011,Fully Paid,179xx,PA
901556,6000,B,B2,MORTGAGE,Not Verified,01-03-2011,Fully Paid,891xx,NV
901660,16000,D,D4,RENT,Not Verified,01-03-2011,Fully Paid,890xx,NV
901666,12000,B,B3,RENT,Not Verified,01-03-2011,Fully Paid,852xx,AZ
901693,18500,C,C2,MORTGAGE,Verified,01-03-2011,Fully Paid,357xx,AL
901698,9000,C,C4,OWN,Source Verified,01-03-2011,Fully Paid,117xx,NY
901707,15000,D,D3,MORTGAGE,Source Verified,01-03-2011,Fully Paid,328xx,FL
901719,6000,E,E2,RENT,Not Verified,01-03-2011,Fully Paid,070xx,NJ
901731,5000,D,D5,MORTGAGE,Verified,01-03-2011,Fully Paid,906xx,CA
901735,2000,C,C4,MORTGAGE,Source Verified,01-03-2011,Fully Paid,799xx,TX
901749,2000,D,D3,MORTGAGE,Not Verified,01-03-2011,Fully Paid,707xx,LA
901769,7000,B,B5,MORTGAGE,Source Verified,01-03-2011,Fully Paid,676xx,KS
901770,5000,C,C1,RENT,Source Verified,01-04-2011,Charged Off,336xx,FL
901787,14700,A,A5,MORTGAGE,Source Verified,01-03-2011,Fully Paid,816xx,CO
901789,7500,B,B2,RENT,Source Verified,01-03-2011,Fully Paid,989xx,WA
901792,8000,D,D2,MORTGAGE,Not Verified,01-03-2011,Fully Paid,338xx,FL
901795,5000,B,B3,MORTGAGE,Not Verified,01-03-2011,Fully Paid,850xx,AZ
901809,2400,C,C1,RENT,Source Verified,01-03-2011,Fully Paid,324xx,FL
901815,5500,A,A1,OWN,Not Verified,01-03-2011,Fully Paid,706xx,LA
901816,5000,B,B2,RENT,Not Verified,01-03-2011,Fully Paid,631xx,MO
901827,25000,C,C4,MORTGAGE,Verified,01-03-2011,Fully Paid,200xx,DC
901828,4500,C,C1,RENT,Not Verified,01-03-2011,Fully Paid,021xx,MA
901834,12500,B,B5,RENT,Not Verified,01-03-2011,Fully Paid,109xx,NY
901838,11000,E,E3,RENT,Not Verified,01-03-2011,Fully Paid,229xx,VA
901839,9000,A,A4,RENT,Source Verified,01-03-2011,Fully Paid,240xx,VA
901848,6600,B,B5,RENT,Source Verified,01-03-2011,Fully Paid,436xx,OH
901850,20000,E,E2,MORTGAGE,Verified,01-03-2011,Fully Paid,223xx,VA
901854,13075,A,A4,MORTGAGE,Not Verified,01-03-2011,Fully Paid,852xx,AZ
901859,6600,D,D1,RENT,Source Verified,01-03-2011,Charged Off,075xx,NJ
901860,6000,B,B3,MORTGAGE,Not Verified,01-03-2011,Fully Paid,850xx,AZ
901870,18000,C,C1,MORTGAGE,Source Verified,01-03-2011,Fully Paid,606xx,IL
897623,14000,E,E4,MORTGAGE,Source Verified,01-03-2011,Charged Off,890xx,NV
901926,10000,B,B2,RENT,Not Verified,01-04-2011,Fully Paid,021xx,MA
901933,24000,C,C1,MORTGAGE,Verified,01-03-2011,Fully Paid,199xx,DE
901935,6500,A,A4,RENT,Not Verified,01-03-2011,Fully Paid,070xx,NJ
901941,12000,A,A5,MORTGAGE,Not Verified,01-03-2011,Fully Paid,482xx,MI
902016,7000,B,B1,RENT,Not Verified,01-04-2011,Fully Paid,662xx,KS
902025,4000,A,A2,MORTGAGE,Verified,01-04-2011,Fully Paid,129xx,NY
902045,8000,C,C2,MORTGAGE,Verified,01-03-2011,Fully Paid,921xx,CA
902050,21000,C,C1,MORTGAGE,Verified,01-03-2011,Fully Paid,618xx,IL
902072,1500,B,B4,RENT,Source Verified,01-03-2011,Fully Paid,926xx,CA
902078,33000,E,E1,MORTGAGE,Verified,01-03-2011,Fully Paid,140xx,NY
902089,2800,B,B2,RENT,Source Verified,01-03-2011,Fully Paid,902xx,CA
902099,5000,B,B2,RENT,Source Verified,01-03-2011,Fully Paid,240xx,VA
902113,16000,E,E5,OWN,Verified,01-04-2011,Fully Paid,198xx,DE
902121,7000,B,B1,RENT,Source Verified,01-03-2011,Fully Paid,914xx,CA
902131,7000,B,B4,MORTGAGE,Source Verified,01-03-2011,Fully Paid,117xx,NY
902145,18000,E,E5,MORTGAGE,Verified,01-04-2011,Fully Paid,335xx,FL
902155,25000,C,C2,MORTGAGE,Verified,01-03-2011,Fully Paid,080xx,NJ
902159,12000,A,A5,OWN,Not Verified,01-03-2011,Fully Paid,290xx,SC
902170,18000,A,A5,OWN,Verified,01-03-2011,Fully Paid,070xx,NJ
902175,5600,B,B4,MORTGAGE,Source Verified,01-03-2011,Fully Paid,201xx,VA
902178,12700,A,A4,MORTGAGE,Verified,01-03-2011,Fully Paid,762xx,TX
902176,16000,B,B5,RENT,Source Verified,01-03-2011,Fully Paid,946xx,CA
902204,4800,A,A4,MORTGAGE,Source Verified,01-03-2011,Fully Paid,986xx,WA
902206,21000,C,C1,MORTGAGE,Verified,01-04-2011,Fully Paid,100xx,NY
902234,16000,C,C3,MORTGAGE,Source Verified,01-03-2011,Fully Paid,021xx,MA
902235,11000,B,B3,RENT,Source Verified,01-03-2011,Fully Paid,300xx,GA
902239,8000,C,C1,MORTGAGE,Verified,01-03-2011,Fully Paid,220xx,VA
902244,5000,F,F1,RENT,Source Verified,01-03-2011,Fully Paid,282xx,NC
