id,revol_bal,total_acc,total_pymnt,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
634825,466,12,5299.603226,01-01-2014,168.58,01-01-2014
634884,19156,10,25664.61639,01-11-2013,2144.46,01-04-2016
634886,5524,33,6712.865691,01-02-2012,3064.93,01-12-2015
634906,21482,22,11415.48677,01-03-2013,3405.22,01-03-2016
634908,14353,21,9804.697289,01-01-2014,277.38,01-01-2014
634925,28986,28,19215.1364,01-01-2014,547.58,01-01-2014
634940,0,22,18676.17798,01-01-2014,560.01,01-01-2014
634943,8077,25,8534.098716,01-01-2014,257.76,01-01-2014
634945,8097,27,26618.65921,01-03-2013,7678.43,01-04-2016
634978,1681,7,11997.44423,01-01-2014,351.63,01-01-2014
634990,7770,40,12635.74088,01-02-2013,4131.29,01-05-2016
634996,32897,17,13706.47992,01-06-2014,4370.1,01-06-2014
635010,5106,21,15077.27,01-01-2011,15077.7,01-04-2016
635021,4847,22,6546.960003,01-09-2015,551.61,01-09-2015
635024,15294,36,4307.160638,01-11-2012,1773.07,01-02-2015
635040,18155,27,11462.55301,01-05-2012,6554.84,01-05-2016
635043,12837,26,2504.25,01-04-2012,167.54,01-05-2016
635049,19207,29,29037.58677,01-01-2014,853.84,01-05-2016
635077,8869,21,7764.870263,01-10-2012,2786.5,01-09-2012
635101,5142,13,6478.943834,01-01-2014,193.94,01-01-2014
635126,20731,30,4187.36,01-10-2011,414.92,01-03-2012
635146,26120,37,31617.1088,01-05-2013,7590.02,01-05-2013
635164,17721,12,2673.910099,01-12-2011,1854.44,01-12-2011
635182,22478,35,15713.94149,01-09-2015,1333.43,01-09-2015
635202,5283,33,9935.221795,01-05-2013,2446.61,01-11-2015
635205,3187,6,1961.957253,01-08-2013,324.31,01-08-2013
635211,19345,35,17872.83023,01-07-2012,8935.46,01-07-2012
635240,16637,20,16651.61977,01-01-2014,469.53,01-01-2014
635242,7151,22,5697.930556,01-04-2013,1567.51,01-04-2013
635269,2523,25,1516.237518,01-01-2016,24.71,01-12-2015
635270,415,19,15303.74791,01-05-2013,7810.59,01-01-2016
635275,39010,33,33242.09835,01-11-2014,7886.85,01-05-2016
635293,14139,20,1988.966964,01-07-2011,1636.79,01-07-2011
635314,23872,50,17040.74407,01-11-2013,6876.43,01-05-2016
635319,228,3,2368.117093,01-02-2013,766.15,01-02-2013
635320,68973,9,13111.70014,01-01-2016,217.84,01-01-2016
635326,9908,44,5441.1,01-10-2012,259.25,01-05-2016
635334,13988,46,5052.74,01-12-2011,460.01,01-04-2016
635336,0,29,5280.859035,01-01-2012,3602.58,01-01-2012
635339,13669,46,3870.85,01-11-2011,387.15,01-05-2016
635352,1428,19,2414.56,01-01-2012,201.25,01-11-2011
635360,12016,51,22628.66083,01-10-2014,5572.29,01-05-2016
635366,4604,19,15602.44518,01-08-2011,13561.13,01-05-2016
635387,474,21,8794.391557,01-06-2011,1890.75,01-12-2015
635424,6118,16,28484.14318,01-01-2013,8417.3,01-02-2014
635427,12231,21,17944.51081,01-04-2012,12727.3,01-04-2012
635450,7231,30,23040.47346,01-09-2014,5957.97,01-03-2016
635460,17410,28,9784.42,01-07-2013,322.63,01-05-2016
635463,11776,32,1890.749785,01-08-2013,877.83,01-10-2015
635467,10012,27,13029.77842,01-01-2014,379.8,01-04-2016
635475,7900,31,4763.605945,01-09-2012,2141.34,01-05-2016
635476,19980,23,26103.83397,01-07-2014,7815.46,01-05-2016
635483,3731,9,5605.20793,01-01-2014,160.5,01-04-2016
635489,16674,21,14134.10773,01-06-2012,24.84,01-02-2013
635496,2006,24,5714.443938,01-01-2014,172.77,01-01-2014
635502,5285,8,3154.35,01-08-2012,158.72,01-12-2012
635513,27773,35,24660.34,01-02-2015,4631.78,01-05-2016
635515,1753,9,5901.042193,01-01-2013,2058.63,01-02-2013
635524,17888,30,24156.46979,01-01-2014,693.78,01-05-2016
635565,4959,26,1582.65,01-12-2012,67.02,01-05-2013
635576,0,5,16411.46835,01-03-2012,10163.89,01-03-2014
635605,9007,15,13929.08341,01-11-2013,1191.76,01-05-2015
635610,13824,31,847.28,01-10-2011,294.96,01-05-2016
635621,20234,24,15783.99402,01-12-2011,11193.02,01-03-2013
635634,3278,3,8227.859392,01-06-2013,841.36,01-05-2013
635637,6577,15,11954.21322,01-02-2013,3852.7,01-11-2014
635662,5804,11,11615.39005,01-01-2014,352.32,01-01-2014
635715,32725,62,4244.656188,01-01-2014,125.41,01-04-2016
635733,17391,46,10857.48898,01-01-2013,3781.45,01-05-2016
635735,28428,14,2412.472409,01-01-2014,71.19,01-08-2014
635771,0,12,1446.2,01-11-2011,145.19,01-05-2016
635797,9713,10,1819.05676,01-01-2014,52.1,01-05-2015
635800,113272,38,10723.1,01-02-2015,2071.58,01-03-2015
635802,6390,39,9336.39,01-05-2011,350,01-08-2011
635821,4644,22,10917.81105,01-01-2014,328.09,01-01-2014
635830,39016,27,31794.68674,01-04-2013,16564.95,01-04-2013
635832,71802,28,35824.00852,01-08-2014,9933.79,01-05-2016
635866,8740,17,25710.37,01-01-2016,428.87,01-01-2016
635885,10731,28,7216.681467,01-04-2013,1948.16,01-08-2014
635894,601,18,4259.74,01-09-2011,462.54,01-02-2012
635908,3600,25,9090.819953,01-05-2013,2203.36,01-05-2016
635926,9468,15,7276.485015,01-01-2014,212.62,01-05-2016
635927,10559,49,12286.94,01-03-2011,11875.08,01-01-2015
635933,4256,14,6336.798741,01-03-2012,3978.91,01-11-2013
635958,8397,16,4160.194112,01-09-2012,1687.57,01-04-2016
635967,4945,7,6828.058028,01-07-2013,1311.98,01-05-2016
635981,2134,18,1599.2358,01-12-2014,357.86,01-05-2016
635996,14630,26,20511.29084,01-08-2013,9709,01-09-2013
636020,807,21,5290.45624,01-10-2012,2304.25,01-05-2016
636028,10510,19,39267.88209,01-11-2014,8997.06,01-04-2015
636073,10305,18,6101.417896,01-01-2014,192.46,01-04-2016
636074,46043,27,17108.3988,01-09-2013,2380.59,01-03-2016
636103,25290,16,22080.63582,01-01-2014,633.54,01-05-2016
636109,4262,11,10272.833,01-01-2016,170.85,01-12-2015
636112,3198,14,13030.14339,01-01-2014,385.48,01-05-2016
636114,7094,44,7133.988495,01-06-2011,6692.51,01-05-2016
636163,27866,25,22077.2867,01-05-2013,5429.19,01-04-2016
636180,19145,21,8026.299015,01-09-2013,1119.53,01-11-2014
636187,49358,36,575.58,01-04-2011,192.83,01-05-2016
636189,13024,20,8624.544387,01-01-2014,252.83,01-05-2016
636225,1073,13,18500.85387,01-02-2014,556.41,01-02-2014
636234,12250,29,13929.05402,01-11-2013,1190.8,01-11-2013
636236,12733,13,20800.15926,01-01-2014,613.87,01-05-2016
636283,7468,18,15240.01,01-08-2015,1505.05,01-08-2015
636286,5557,4,5850.280966,01-12-2013,343.49,01-08-2015
636359,30199,22,21678.11384,01-08-2012,10581.8,01-08-2015
636364,2716,19,10773.16034,01-01-2012,12.58,01-02-2014
636387,1811,36,10444.49442,01-11-2011,5704.7,01-11-2011
636390,6755,13,13122.27938,01-03-2013,7077.65,01-03-2013
636405,2345,17,7573.768119,01-11-2012,3098.09,01-01-2016
636434,7146,30,7122.309344,01-08-2013,1183.32,01-09-2014
636436,2756,31,12179.01341,01-01-2016,202.6,01-05-2016
636459,6224,7,2575.961957,01-04-2013,692.24,01-12-2015
636467,6522,12,8375.485467,01-07-2011,7090.07,01-07-2011
636495,5526,12,16651.5712,01-01-2014,467.85,01-05-2016
636499,32520,38,25352.73399,01-09-2011,20000.16,01-05-2016
636528,18183,31,26714.67813,01-08-2012,12955.42,01-05-2016
636536,63472,22,11842.09519,01-09-2013,5452.74,01-05-2016
636571,3118,19,5147.769917,01-01-2014,148.43,01-05-2016
636577,76104,34,13040.07054,01-05-2013,2248.75,01-10-2015
636587,1968,48,26496.71496,01-01-2014,752.96,01-01-2014
636590,1343,29,997.7,01-11-2011,99.98,01-05-2016
636596,11582,7,29112.59594,01-11-2014,6708.57,01-11-2014
636669,19244,40,30984.04843,01-04-2014,428.91,01-05-2016
636674,13607,37,12637.20337,01-02-2016,0.6,01-02-2016
636676,1926,10,6550.66405,01-01-2014,200.39,01-01-2014
636696,16212,22,14864.04298,01-01-2014,417.34,01-01-2014
636698,3072,8,11707.4836,01-07-2013,167.52,01-04-2016
636710,13562,29,6695.05,01-10-2013,150.85,01-11-2013
636721,18702,18,13630.9906,01-01-2013,4785.75,01-05-2016
636734,57787,23,38229.00031,01-01-2016,637.15,01-04-2016
636740,4780,22,12480.85234,01-01-2014,371.4,01-01-2014
636745,56,46,22047.6122,01-09-2013,3049.04,01-09-2013
636801,12432,24,17338.23997,01-01-2016,296.68,01-01-2016
636804,29903,35,15311.82927,01-08-2011,13465.24,01-05-2016
636805,7567,17,12766.24647,01-01-2014,359.98,01-01-2014
636820,8676,18,18315.29999,01-01-2015,3843.6,01-05-2016
636839,21969,10,28407.96997,01-01-2016,473.24,01-01-2016
636840,3320,5,18687.29078,01-06-2013,4035.45,01-04-2016
636843,4501,19,15284.82695,01-01-2014,446.26,01-01-2014
636927,22420,16,6947.964846,01-05-2013,1697.3,01-05-2013
636930,4087,27,2208.136891,01-01-2014,70.93,01-01-2014
636935,13389,13,12029.24475,01-04-2013,3245.97,01-04-2013
636959,18062,23,13667.3918,01-02-2013,4440.63,01-02-2016
636969,10302,11,11040.41662,01-01-2014,321.89,01-01-2014
636983,8025,16,14281.85666,01-11-2012,5845.46,01-02-2014
636986,11744,12,21236.56192,01-02-2014,7733.78,01-02-2014
636990,8673,34,13748.38337,01-10-2011,10532.7,01-10-2014
637027,3278,10,13292.01636,01-12-2013,206.73,01-12-2013
637035,2055,12,13899.32312,01-04-2014,4697.77,01-05-2016
637051,4590,21,17137.21263,01-02-2013,5609.7,01-05-2016
637086,23562,32,6805.4629,01-04-2013,3134.04,01-08-2015
637092,9290,31,11006.08449,01-03-2013,3298.75,01-05-2016
637107,1048,44,28284.0182,01-03-2013,4411.7,01-05-2016
637120,11202,32,31125.99001,01-01-2014,917.11,01-05-2016
637124,11227,47,7132.669927,01-01-2013,1504.14,01-02-2013
637126,0,13,4902.630109,01-01-2014,140.41,01-01-2014
637162,6047,17,5294.55164,01-12-2013,43,01-12-2013
637204,4200,11,28609.36098,01-02-2013,9295.24,01-02-2013
637206,6719,18,13473.41764,01-01-2012,8967.81,01-01-2012
637246,8187,31,6550.731883,01-01-2014,214.09,01-01-2014
637256,46796,37,13293,01-05-2012,885.17,01-05-2016
637267,9077,24,8086.583311,01-01-2014,236.84,01-05-2016
637271,26394,25,10980.12374,01-01-2014,310.34,01-08-2014
637323,4109,5,1624.17,01-07-2011,223.42,01-12-2011
637402,4623,8,24143.60863,01-09-2014,6466.22,01-05-2016
637409,14324,29,8509.770676,01-01-2014,244.65,01-01-2015
637413,2023,13,22128.73109,01-07-2013,4248.22,01-08-2013
637437,4911,16,20122.64,01-04-2015,3300.21,01-05-2015
637447,3389,21,6515.052016,01-01-2014,193.72,01-03-2016
637459,15682,11,4744.93,01-01-2013,100.59,01-04-2013
637461,10686,17,8130.824297,01-01-2014,249.48,01-01-2014
637478,6650,27,11101.1126,01-01-2014,314.34,01-05-2016
637501,120,19,8605.583306,01-06-2012,2909.27,01-06-2012
637502,143151,19,14898.18999,01-10-2015,987.23,01-10-2015
637520,291,17,3859.412314,01-08-2012,11.07,01-08-2012
637532,9222,18,12845.28715,01-01-2014,365.62,01-05-2016
637535,5276,19,5246.947012,01-02-2014,1953.43,01-04-2016
637550,3919,35,13090.96858,01-10-2013,1460.78,01-11-2013
637553,51079,57,13396.72289,01-02-2014,398.68,01-02-2014
637616,0,7,3999.938939,01-01-2014,116.68,01-05-2015
637633,11752,14,11444.09035,01-01-2014,327.45,01-10-2015
637670,17088,26,17458.54449,01-09-2013,8226.76,01-04-2016
637672,11534,21,20825.51923,01-05-2011,19479.22,01-05-2011
637696,6969,23,1260.85,01-06-2011,252.73,01-05-2016
637714,4573,20,10055.16,01-02-2011,10057.57,01-02-2011
637755,20721,34,5576.58,01-08-2011,350.08,01-05-2016
637762,11511,15,10373.61291,01-08-2011,8526.4,01-08-2011
637782,27081,20,15294.25128,01-01-2016,254.56,01-03-2016
637840,7510,19,6424.962206,01-04-2012,3836.47,01-05-2016
637843,1740,8,8382.17227,01-12-2012,3119.89,01-05-2016
637878,21666,23,14336.49534,01-06-2012,9765.36,01-05-2016
637884,28491,28,34129.61993,01-10-2015,2270.66,01-11-2015
637885,14026,24,12252.66,01-08-2012,587.69,01-02-2013
637908,19402,31,23828.80677,01-04-2013,12704.1,01-05-2016
637910,22323,10,9269.936982,01-11-2013,782.03,01-11-2013
637920,19184,34,19713.88487,01-01-2014,592.07,01-05-2016
637929,6603,35,8035.988146,01-01-2016,133.52,01-01-2016
637972,11917,34,13937.90443,01-01-2014,416.91,01-05-2016
637978,23877,23,25532.29849,01-01-2014,713.15,01-01-2014
637980,7119,26,4456.03,01-07-2012,235.8,01-12-2012
637998,12318,19,12211.11109,01-01-2014,341.99,01-01-2014
638083,1402,18,5745.243645,01-01-2014,183.14,01-01-2014
638105,10038,27,10917.79008,01-01-2014,341.35,01-01-2014
638110,16533,21,3167.86,01-01-2012,722.73,01-05-2012
638114,15167,17,22710.23014,01-11-2012,13465.93,01-03-2016
638117,39197,41,5807.810489,01-01-2014,179.69,01-01-2014
638127,3237,21,8372.235839,01-07-2011,7535.37,01-06-2011
638163,12959,26,14519.69724,01-12-2014,3182.96,01-05-2015
638166,4843,24,4265.929998,01-01-2016,70.44,01-04-2016
638173,14852,36,7168.373149,01-01-2016,119.05,01-01-2016
638181,2808,4,4847.948005,01-03-2016,1.74,01-02-2016
638185,1756,4,6120.448071,01-01-2014,64.88,01-08-2014
638221,1080,3,6232.068417,01-02-2014,185.14,01-02-2014
638227,1286,27,5451.16,01-12-2011,496.19,01-05-2016
638244,14663,26,8956.54,01-03-2012,4094.79,01-04-2016
638258,3693,66,13207.99989,01-03-2013,3962.59,01-03-2013
638278,2561,17,3210.863562,01-05-2012,1836.8,01-07-2013
638301,8372,30,20303.61,01-02-2011,20306.17,01-02-2011
638309,5139,45,6515.019807,01-01-2014,192.02,01-01-2014
638338,14568,29,15952.4559,01-08-2014,4517.1,01-05-2016
638347,2659,22,9435.251627,01-06-2013,4768.37,01-06-2013
638348,8293,11,10179.17383,01-10-2012,2371.82,01-10-2012
638363,8243,33,13321.2279,01-01-2014,373.63,01-01-2014
638399,76487,38,20412.40031,01-05-2012,11626.51,01-04-2015
638405,106527,25,23678.39621,01-02-2012,17572.35,01-03-2016
638407,15912,16,18099.43585,01-01-2012,21.23,01-01-2012
638430,18757,30,10397.02841,01-01-2014,301.92,01-01-2014
638449,17629,34,10979.94456,01-01-2014,308.86,01-01-2014
638457,59540,24,11394.75542,01-09-2012,7414.83,01-09-2012
638466,7298,33,4069.94,01-05-2011,3709.48,01-05-2016
638468,6945,11,11300.78462,01-02-2016,2.19,01-02-2016
638476,26801,29,8601.055363,01-02-2012,5559.46,01-02-2012
638494,8214,17,13101.22404,01-01-2014,368.93,01-01-2014
638496,13611,24,22428.85987,01-06-2013,4934.38,01-05-2016
638505,88408,19,13362.39817,01-05-2014,4356.06,01-05-2014
638508,4015,26,19651.85694,01-01-2014,554.6,01-04-2016
638512,13405,17,17124.50514,01-05-2012,9767,01-05-2012
638515,4500,21,15721.48627,01-01-2014,444.56,01-01-2014
638583,23114,28,13184.51394,01-02-2013,4306.8,01-04-2016
638592,107021,36,6487.06,01-08-2012,700,01-12-2012
638614,17735,22,14131.4887,01-01-2014,397.12,01-05-2016
638621,443,6,11620.63483,01-07-2013,2222.98,01-07-2013
638625,47351,38,18210.6,01-07-2015,368.02,01-12-2015
638663,18148,14,14863.78489,01-01-2014,416.94,01-01-2016
638674,12551,20,9650.019423,01-01-2014,285.21,01-05-2016
638683,22839,22,15585.50772,01-02-2013,5112.97,01-05-2016
638695,33742,20,19403.98589,01-10-2013,2150.97,01-02-2016
638708,483,13,5745.21945,01-01-2014,181.05,01-05-2014
638736,24380,15,21901.89491,01-03-2013,6422.72,01-05-2016
638750,4360,22,15237.82299,01-03-2011,1706.26,01-03-2011
638758,3572,26,21680.93768,01-01-2016,360.69,01-01-2016
638760,83547,39,28188.28705,01-01-2016,469.49,01-01-2016
638786,14159,15,14352.4079,01-01-2014,410,01-01-2014
638799,17228,21,3412.02,01-02-2013,66.39,01-06-2013
638808,32016,63,21832.62144,01-11-2013,1018.07,01-05-2016
638816,44364,32,18635.21649,01-03-2013,10589.9,01-07-2013
638823,6845,20,13041.19149,01-09-2012,6013.24,01-01-2015
638840,31,8,3357.654836,01-03-2012,846.8,01-08-2015
638861,5624,19,10526.38345,01-05-2011,9468.79,01-05-2011
638885,13815,48,3063.735281,01-01-2014,88.08,01-02-2016
638887,2062,6,4124.559998,01-03-2015,740.2,01-03-2015
638921,0,11,3709.789926,01-03-2012,2325.41,01-03-2012
638927,2038,24,1884.621797,01-04-2012,277.2,01-04-2012
638944,2657,9,6755.032489,01-01-2014,201.64,01-05-2016
638946,199,15,3794.072561,01-01-2012,234,01-12-2015
638951,61329,25,6269.08964,01-07-2011,3804.79,01-12-2013
638959,9059,32,8366.615051,01-06-2012,802.62,01-07-2015
639312,46310,36,6154.958727,01-01-2014,175.89,01-04-2016
639370,37318,18,40453.40749,01-02-2016,673.83,01-02-2016
639387,17040,35,5184.767772,01-04-2012,2274.44,01-03-2016
639405,421,20,9067.713583,01-09-2011,7090.98,01-09-2011
639441,4914,13,2775.305569,01-01-2014,79.74,01-01-2014
639472,11497,29,11090.7182,01-07-2012,5967.01,01-01-2015
639489,15851,8,21174.99712,01-01-2016,352.12,01-01-2016
639644,3920,32,6624.403287,01-01-2014,205.44,01-01-2014
639656,9692,16,18201.92622,01-01-2016,302.5,01-01-2016
639768,2704,17,2194.086796,01-10-2013,206.42,01-10-2013
639770,1175,6,7835.02,01-02-2011,7835.15,01-02-2011
639772,9056,17,7856.4,01-03-2013,154.37,01-07-2013
639812,13140,14,9863.560736,01-02-2014,292.39,01-10-2014
639819,2630,26,7237.506613,01-01-2014,215.8,01-01-2014
639825,14805,23,9248.79,01-05-2012,517.83,01-10-2012
639862,16094,25,6075.070375,01-01-2013,3536.81,01-04-2015
639912,7318,30,9224.389258,01-01-2016,153.13,01-01-2016
640006,12130,40,5610.635998,01-04-2011,5232.91,01-05-2014
640013,5982,29,13096.21976,01-11-2013,1111.88,01-12-2013
640033,1030,27,5161.931149,01-07-2011,4392.38,01-09-2015
640042,6036,14,17902.25539,01-03-2014,6492.72,01-03-2014
640049,3136,14,8420.047068,01-03-2012,5287.34,01-08-2015
640062,23220,25,4141.238551,01-07-2013,1966.18,01-12-2015
640082,10845,23,21526.87,01-03-2013,810.92,01-08-2013
640084,5027,7,10494.4828,01-01-2014,317.06,01-05-2016
640093,22104,19,16261.32716,01-01-2014,484.67,01-01-2014
640096,4763,63,13974.84159,01-02-2014,446.31,01-02-2015
640100,7152,32,8398.365736,01-01-2014,249.21,01-01-2014
640107,312,20,9856.182858,01-01-2014,281.53,01-01-2014
640134,84931,45,35834.06675,01-01-2016,596.9,01-05-2016
640141,14133,17,1574.879295,01-09-2014,426.84,01-01-2015
640194,5149,23,11157.93925,01-02-2014,947.04,01-03-2014
640211,11627,10,3084.09,01-01-2012,257.1,01-05-2016
640236,13503,18,10477.11,01-06-2014,390.57,01-09-2014
640245,20616,14,20161.30258,01-08-2013,2190.08,01-11-2013
640249,9515,10,9753.161907,01-01-2014,290.91,01-05-2016
640253,4709,24,16567.35429,01-12-2013,936.61,01-12-2013
640263,1948,16,30638.69701,01-08-2014,8311.73,01-01-2016
640319,5519,19,4221.849133,01-01-2014,124.72,01-05-2016
640333,8320,18,12527.93195,01-01-2016,208.72,01-05-2016
640336,23086,28,13539.77677,01-08-2012,9039.17,01-05-2016
640339,8490,28,20820.33424,01-06-2014,6564.32,01-07-2014
640341,2918,12,9049.31,01-02-2011,9049.63,01-05-2015
640343,4089,8,10250.90665,01-04-2012,5992.24,01-04-2012
640344,1908,3,6911.081697,01-01-2016,114.87,01-01-2016
640352,42249,32,3053.51,01-01-2013,114.1,01-04-2013
640354,23041,13,17516.53802,01-01-2014,516.25,01-05-2016
640370,6995,25,10383.93293,01-10-2013,1154.88,01-04-2016
640372,9578,25,16130.52,01-09-2012,688.81,01-02-2013
640375,15080,34,15541.34275,01-01-2014,432.78,01-04-2016
640386,2124,5,5209.121499,01-02-2012,3377.11,01-04-2016
640393,7270,30,26832.95139,01-01-2016,446.97,01-01-2016
640399,18745,37,5520.209047,01-01-2014,164.03,01-04-2016
640420,13796,37,17594.7886,01-07-2012,8823.34,01-05-2016
640448,35216,24,29810.12,01-11-2014,1275.37,01-04-2015
640452,896,21,9071.23,01-08-2014,210.61,01-05-2016
640466,11615,35,16806.10552,01-01-2014,957.05,01-04-2015
640478,3143,21,10157.64778,01-06-2012,5528.59,01-05-2016
640480,31161,29,1340.08,01-09-2011,168.49,01-05-2016
640483,24223,34,17336.5195,01-08-2012,8312.59,01-11-2013
640485,8535,14,9080.936874,01-02-2013,48.21,01-02-2013
640495,21135,18,29411.13493,01-02-2016,0.44,01-02-2016
640526,11901,29,7921.720506,01-03-2012,4847.36,01-05-2016
640529,7108,22,10780.07,01-10-2013,63.68,01-05-2016
640548,23840,17,21486.70115,01-05-2012,12237.83,01-05-2012
640564,2915,14,29992.97339,01-01-2014,859.05,01-05-2016
640565,3835,26,10840.63612,01-12-2012,4142.72,01-03-2016
640570,24917,14,22080.44382,01-01-2014,617.09,01-05-2016
640591,12856,31,16242.65671,01-11-2013,457.5,01-05-2016
640600,7319,12,29726.58163,01-01-2014,832.02,01-05-2016
640618,1592,12,6005.397216,01-01-2014,171.52,01-01-2014
640632,25209,32,25857.60285,01-04-2014,8883.42,01-05-2016
640639,4280,14,17840.49896,01-05-2013,9238.49,01-05-2016
640684,5818,16,7522.27,01-06-2014,183.47,01-04-2016
640687,6247,9,10748.64,01-01-2016,194.13,01-02-2016
640719,17301,24,7419.680003,01-05-2015,1102.67,01-04-2016
640728,2108,12,8125.380005,01-09-2015,679.23,01-05-2016
640734,1498,7,15286.82459,01-01-2016,254.21,01-04-2016
640747,4759,13,10211.64815,01-12-2013,596.59,01-12-2013
640761,10825,14,8130.877036,01-01-2014,248.74,01-04-2016
640772,1663,13,6375.244762,01-10-2011,4846.78,01-12-2014
640774,24811,18,22201.99841,01-01-2014,620.68,01-05-2016
640786,22333,41,34684.86,01-01-2016,577.55,01-01-2016
640788,2540,52,29972.08504,01-08-2014,8564.63,01-09-2014
640792,20460,54,5664.09,01-09-2012,298.26,01-05-2016
640824,60732,14,28456.48608,01-04-2013,7732.13,01-04-2016
640843,6425,26,5490.586946,01-01-2014,161.89,01-04-2014
640852,3203,6,3770.068717,01-09-2011,2951.69,01-09-2011
640870,14102,36,4776.84,01-06-2013,162.19,01-03-2015
640899,0,21,17567.83659,01-01-2014,495.68,01-01-2014
